Unnamed: 0,id,col_boxes,table_boxes,dimensions,img_path,col_mask_path,table_mask_path
390,10.1.1.7.2108_3,"[{""xmin"": ""71"", ""ymin"": ""122"", ""xmax"": ""131"", ""ymax"": ""294""}, {""xmin"": ""144"", ""ymin"": ""122"", ""xmax"": ""190"", ""ymax"": ""293""}, {""xmin"": ""247"", ""ymin"": ""146"", ""xmax"": ""307"", ""ymax"": ""270""}, {""xmin"": ""322"", ""ymin"": ""144"", ""xmax"": ""361"", ""ymax"": ""273""}, {""xmin"": ""320"", ""ymin"": ""340"", ""xmax"": ""367"", ""ymax"": ""451""}, {""xmin"": ""245"", ""ymin"": ""336"", ""xmax"": ""306"", ""ymax"": ""446""}, {""xmin"": ""67"", ""ymin"": ""329"", ""xmax"": ""130"", ""ymax"": ""453""}, {""xmin"": ""147"", ""ymin"": ""333"", ""xmax"": ""188"", ""ymax"": ""458""}]",[],"{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2108_3.bmp,final_dataset/col_masks/10.1.1.7.2108_3.bmp,final_dataset/table_masks/10.1.1.7.2108_3.bmp
391,10.1.1.101.295_10,"[{""xmin"": ""109"", ""ymin"": ""126"", ""xmax"": ""126"", ""ymax"": ""560""}, {""xmin"": ""148"", ""ymin"": ""128"", ""xmax"": ""167"", ""ymax"": ""563""}, {""xmin"": ""201"", ""ymin"": ""127"", ""xmax"": ""336"", ""ymax"": ""561""}, {""xmin"": ""357"", ""ymin"": ""130"", ""xmax"": ""406"", ""ymax"": ""563""}, {""xmin"": ""433"", ""ymin"": ""126"", ""xmax"": ""472"", ""ymax"": ""557""}, {""xmin"": ""507"", ""ymin"": ""128"", ""xmax"": ""527"", ""ymax"": ""559""}]","[{""xmin"": 104, ""ymin"": 563, ""xmax"": 557, ""ymax"": 127}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.101.295_10.bmp,final_dataset/col_masks/10.1.1.101.295_10.bmp,final_dataset/table_masks/10.1.1.101.295_10.bmp
392,10.1.1.30.3567_6,"[{""xmin"": ""94"", ""ymin"": ""562"", ""xmax"": ""142"", ""ymax"": ""731""}, {""xmin"": ""161"", ""ymin"": ""576"", ""xmax"": ""180"", ""ymax"": ""731""}, {""xmin"": ""197"", ""ymin"": ""580"", ""xmax"": ""215"", ""ymax"": ""729""}, {""xmin"": ""231"", ""ymin"": ""579"", ""xmax"": ""252"", ""ymax"": ""730""}, {""xmin"": ""268"", ""ymin"": ""578"", ""xmax"": ""290"", ""ymax"": ""730""}, {""xmin"": ""304"", ""ymin"": ""580"", ""xmax"": ""327"", ""ymax"": ""728""}, {""xmin"": ""342"", ""ymin"": ""578"", ""xmax"": ""367"", ""ymax"": ""728""}]","[{""xmin"": 88, ""ymin"": 730, ""xmax"": 374, ""ymax"": 565}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.30.3567_6.bmp,final_dataset/col_masks/10.1.1.30.3567_6.bmp,final_dataset/table_masks/10.1.1.30.3567_6.bmp
393,10.1.1.1.2035_4,"[{""xmin"": ""90"", ""ymin"": ""201"", ""xmax"": ""160"", ""ymax"": ""506""}, {""xmin"": ""180"", ""ymin"": ""201"", ""xmax"": ""209"", ""ymax"": ""504""}, {""xmin"": ""225"", ""ymin"": ""201"", ""xmax"": ""382"", ""ymax"": ""506""}]","[{""xmin"": 84, ""ymin"": 506, ""xmax"": 390, ""ymax"": 201}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2035_4.bmp,final_dataset/col_masks/10.1.1.1.2035_4.bmp,final_dataset/table_masks/10.1.1.1.2035_4.bmp
394,10.1.1.170.1002_26,"[{""xmin"": ""115"", ""ymin"": ""760"", ""xmax"": ""172"", ""ymax"": ""882""}, {""xmin"": ""209"", ""ymin"": ""754"", ""xmax"": ""676"", ""ymax"": ""885""}, {""xmin"": ""117"", ""ymin"": ""153"", ""xmax"": ""171"", ""ymax"": ""373""}, {""xmin"": ""197"", ""ymin"": ""161"", ""xmax"": ""237"", ""ymax"": ""374""}, {""xmin"": ""251"", ""ymin"": ""157"", ""xmax"": ""302"", ""ymax"": ""366""}, {""xmin"": ""322"", ""ymin"": ""159"", ""xmax"": ""364"", ""ymax"": ""372""}, {""xmin"": ""381"", ""ymin"": ""158"", ""xmax"": ""412"", ""ymax"": ""373""}, {""xmin"": ""438"", ""ymin"": ""155"", ""xmax"": ""492"", ""ymax"": ""367""}, {""xmin"": ""505"", ""ymin"": ""142"", ""xmax"": ""539"", ""ymax"": ""372""}, {""xmin"": ""552"", ""ymin"": ""145"", ""xmax"": ""603"", ""ymax"": ""381""}, {""xmin"": ""620"", ""ymin"": ""147"", ""xmax"": ""672"", ""ymax"": ""373""}]","[{""xmin"": 108, ""ymin"": 373, ""xmax"": 686, ""ymax"": 120}, {""xmin"": 108, ""ymin"": 884, ""xmax"": 686, ""ymax"": 755}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.170.1002_26.bmp,final_dataset/col_masks/10.1.1.170.1002_26.bmp,final_dataset/table_masks/10.1.1.170.1002_26.bmp
395,10.1.1.193.1803_3,"[{""xmin"": ""78"", ""ymin"": ""610"", ""xmax"": ""97"", ""ymax"": ""1000""}, {""xmin"": ""109"", ""ymin"": ""607"", ""xmax"": ""187"", ""ymax"": ""1001""}, {""xmin"": ""204"", ""ymin"": ""603"", ""xmax"": ""283"", ""ymax"": ""1001""}, {""xmin"": ""297"", ""ymin"": ""608"", ""xmax"": ""375"", ""ymax"": ""997""}, {""xmin"": ""421"", ""ymin"": ""700"", ""xmax"": ""441"", ""ymax"": ""803""}, {""xmin"": ""476"", ""ymin"": ""697"", ""xmax"": ""529"", ""ymax"": ""804""}, {""xmin"": ""561"", ""ymin"": ""698"", ""xmax"": ""615"", ""ymax"": ""800""}, {""xmin"": ""635"", ""ymin"": ""700"", ""xmax"": ""714"", ""ymax"": ""801""}, {""xmin"": ""654"", ""ymin"": ""612"", ""xmax"": ""722"", ""ymax"": ""660""}, {""xmin"": ""553"", ""ymin"": ""611"", ""xmax"": ""636"", ""ymax"": ""664""}, {""xmin"": ""489"", ""ymin"": ""609"", ""xmax"": ""532"", ""ymax"": ""661""}, {""xmin"": ""422"", ""ymin"": ""612"", ""xmax"": ""465"", ""ymax"": ""660""}, {""xmin"": ""415"", ""ymin"": ""191"", ""xmax"": ""446"", ""ymax"": ""301""}, {""xmin"": ""466"", ""ymin"": ""193"", ""xmax"": ""536"", ""ymax"": ""303""}, {""xmin"": ""554"", ""ymin"": ""194"", ""xmax"": ""626"", ""ymax"": ""306""}, {""xmin"": ""645"", ""ymin"": ""190"", ""xmax"": ""726"", ""ymax"": ""301""}]","[{""xmin"": 411, ""ymin"": 801, ""xmax"": 733, ""ymax"": 610}, {""xmin"": 66, ""ymin"": 1003, ""xmax"": 387, ""ymax"": 607}, {""xmin"": 411, ""ymin"": 304, ""xmax"": 733, ""ymax"": 191}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.193.1803_3.bmp,final_dataset/col_masks/10.1.1.193.1803_3.bmp,final_dataset/table_masks/10.1.1.193.1803_3.bmp
396,10.1.1.1.2100_9,"[{""xmin"": ""204"", ""ymin"": ""721"", ""xmax"": ""232"", ""ymax"": ""866""}, {""xmin"": ""239"", ""ymin"": ""721"", ""xmax"": ""377"", ""ymax"": ""865""}, {""xmin"": ""388"", ""ymin"": ""719"", ""xmax"": ""595"", ""ymax"": ""865""}, {""xmin"": ""603"", ""ymin"": ""720"", ""xmax"": ""638"", ""ymax"": ""865""}]","[{""xmin"": 206, ""ymin"": 861, ""xmax"": 637, ""ymax"": 722}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.1.2100_9.bmp,final_dataset/col_masks/10.1.1.1.2100_9.bmp,final_dataset/table_masks/10.1.1.1.2100_9.bmp
397,10.1.1.40.3122_2,"[{""xmin"": ""446"", ""ymin"": ""364"", ""xmax"": ""500"", ""ymax"": ""486""}, {""xmin"": ""525"", ""ymin"": ""366"", ""xmax"": ""719"", ""ymax"": ""480""}, {""xmin"": ""449"", ""ymin"": ""570"", ""xmax"": ""497"", ""ymax"": ""660""}, {""xmin"": ""521"", ""ymin"": ""572"", ""xmax"": ""718"", ""ymax"": ""661""}, {""xmin"": ""475"", ""ymin"": ""794"", ""xmax"": ""612"", ""ymax"": ""826""}, {""xmin"": ""638"", ""ymin"": ""794"", ""xmax"": ""709"", ""ymax"": ""820""}, {""xmin"": ""443"", ""ymin"": ""791"", ""xmax"": ""456"", ""ymax"": ""819""}]","[{""xmin"": 443, ""ymin"": 661, ""xmax"": 731, ""ymax"": 570}, {""xmin"": 440, ""ymin"": 822, ""xmax"": 734, ""ymax"": 791}, {""xmin"": 443, ""ymin"": 483, ""xmax"": 731, ""ymax"": 363}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.40.3122_2.bmp,final_dataset/col_masks/10.1.1.40.3122_2.bmp,final_dataset/table_masks/10.1.1.40.3122_2.bmp
398,10.1.1.6.2284_7,"[{""xmin"": ""134"", ""ymin"": ""269"", ""xmax"": ""185"", ""ymax"": ""358""}, {""xmin"": ""199"", ""ymin"": ""269"", ""xmax"": ""234"", ""ymax"": ""358""}, {""xmin"": ""253"", ""ymin"": ""273"", ""xmax"": ""284"", ""ymax"": ""360""}, {""xmin"": ""303"", ""ymin"": ""269"", ""xmax"": ""335"", ""ymax"": ""358""}]","[{""xmin"": 126, ""ymin"": 359, ""xmax"": 342, ""ymax"": 270}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2284_7.bmp,final_dataset/col_masks/10.1.1.6.2284_7.bmp,final_dataset/table_masks/10.1.1.6.2284_7.bmp
399,10.1.1.160.552_18,"[{""xmin"": ""98"", ""ymin"": ""434"", ""xmax"": ""199"", ""ymax"": ""623""}, {""xmin"": ""216"", ""ymin"": ""434"", ""xmax"": ""288"", ""ymax"": ""621""}, {""xmin"": ""360"", ""ymin"": ""436"", ""xmax"": ""446"", ""ymax"": ""625""}, {""xmin"": ""467"", ""ymin"": ""436"", ""xmax"": ""539"", ""ymax"": ""621""}, {""xmin"": ""98"", ""ymin"": ""155"", ""xmax"": ""170"", ""ymax"": ""355""}, {""xmin"": ""204"", ""ymin"": ""155"", ""xmax"": ""252"", ""ymax"": ""355""}, {""xmin"": ""312"", ""ymin"": ""155"", ""xmax"": ""359"", ""ymax"": ""353""}, {""xmin"": ""414"", ""ymin"": ""154"", ""xmax"": ""471"", ""ymax"": ""354""}, {""xmin"": ""517"", ""ymin"": ""156"", ""xmax"": ""586"", ""ymax"": ""354""}, {""xmin"": ""623"", ""ymin"": ""156"", ""xmax"": ""693"", ""ymax"": ""354""}]","[{""xmin"": 96, ""ymin"": 357, ""xmax"": 720, ""ymax"": 153}, {""xmin"": 97, ""ymin"": 624, ""xmax"": 553, ""ymax"": 433}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.552_18.bmp,final_dataset/col_masks/10.1.1.160.552_18.bmp,final_dataset/table_masks/10.1.1.160.552_18.bmp
400,10.1.1.186.1550_5,"[{""xmin"": ""71"", ""ymin"": ""76"", ""xmax"": ""151"", ""ymax"": ""960""}, {""xmin"": ""172"", ""ymin"": ""119"", ""xmax"": ""237"", ""ymax"": ""957""}, {""xmin"": ""268"", ""ymin"": ""113"", ""xmax"": ""335"", ""ymax"": ""955""}, {""xmin"": ""368"", ""ymin"": ""117"", ""xmax"": ""429"", ""ymax"": ""964""}, {""xmin"": ""466"", ""ymin"": ""120"", ""xmax"": ""541"", ""ymax"": ""966""}, {""xmin"": ""565"", ""ymin"": ""116"", ""xmax"": ""615"", ""ymax"": ""961""}, {""xmin"": ""647"", ""ymin"": ""74"", ""xmax"": ""712"", ""ymax"": ""951""}]","[{""xmin"": 69, ""ymin"": 955, ""xmax"": 727, ""ymax"": 77}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.186.1550_5.bmp,final_dataset/col_masks/10.1.1.186.1550_5.bmp,final_dataset/table_masks/10.1.1.186.1550_5.bmp
401,10.1.1.190.1804_162,"[{""xmin"": ""127"", ""ymin"": ""202"", ""xmax"": ""196"", ""ymax"": ""495""}, {""xmin"": ""210"", ""ymin"": ""203"", ""xmax"": ""232"", ""ymax"": ""501""}, {""xmin"": ""249"", ""ymin"": ""203"", ""xmax"": ""278"", ""ymax"": ""497""}, {""xmin"": ""298"", ""ymin"": ""203"", ""xmax"": ""323"", ""ymax"": ""500""}, {""xmin"": ""343"", ""ymin"": ""202"", ""xmax"": ""369"", ""ymax"": ""500""}, {""xmin"": ""387"", ""ymin"": ""203"", ""xmax"": ""413"", ""ymax"": ""501""}, {""xmin"": ""431"", ""ymin"": ""202"", ""xmax"": ""455"", ""ymax"": ""506""}, {""xmin"": ""479"", ""ymin"": ""201"", ""xmax"": ""502"", ""ymax"": ""503""}, {""xmin"": ""522"", ""ymin"": ""200"", ""xmax"": ""550"", ""ymax"": ""502""}, {""xmin"": ""565"", ""ymin"": ""193"", ""xmax"": ""599"", ""ymax"": ""499""}, {""xmin"": ""609"", ""ymin"": ""200"", ""xmax"": ""649"", ""ymax"": ""501""}, {""xmin"": ""130"", ""ymin"": ""551"", ""xmax"": ""165"", ""ymax"": ""714""}, {""xmin"": ""182"", ""ymin"": ""549"", ""xmax"": ""208"", ""ymax"": ""716""}, {""xmin"": ""230"", ""ymin"": ""553"", ""xmax"": ""257"", ""ymax"": ""718""}, {""xmin"": ""273"", ""ymin"": ""548"", ""xmax"": ""301"", ""ymax"": ""716""}, {""xmin"": ""321"", ""ymin"": ""548"", ""xmax"": ""348"", ""ymax"": ""723""}, {""xmin"": ""369"", ""ymin"": ""547"", ""xmax"": ""401"", ""ymax"": ""715""}, {""xmin"": ""421"", ""ymin"": ""550"", ""xmax"": ""446"", ""ymax"": ""716""}, {""xmin"": ""463"", ""ymin"": ""549"", ""xmax"": ""496"", ""ymax"": ""715""}, {""xmin"": ""518"", ""ymin"": ""550"", ""xmax"": ""545"", ""ymax"": ""715""}, {""xmin"": ""562"", ""ymin"": ""551"", ""xmax"": ""593"", ""ymax"": ""718""}, {""xmin"": ""607"", ""ymin"": ""546"", ""xmax"": ""651"", ""ymax"": ""719""}]","[{""xmin"": 128, ""ymin"": 500, ""xmax"": 665, ""ymax"": 206}, {""xmin"": 128, ""ymin"": 714, ""xmax"": 665, ""ymax"": 552}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.190.1804_162.bmp,final_dataset/col_masks/10.1.1.190.1804_162.bmp,final_dataset/table_masks/10.1.1.190.1804_162.bmp
402,10.1.1.185.1560_13,"[{""xmin"": ""112"", ""ymin"": ""217"", ""xmax"": ""229"", ""ymax"": ""570""}, {""xmin"": ""249"", ""ymin"": ""211"", ""xmax"": ""474"", ""ymax"": ""566""}, {""xmin"": ""497"", ""ymin"": ""214"", ""xmax"": ""703"", ""ymax"": ""566""}]","[{""xmin"": 96, ""ymin"": 584, ""xmax"": 720, ""ymax"": 206}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.185.1560_13.bmp,final_dataset/col_masks/10.1.1.185.1560_13.bmp,final_dataset/table_masks/10.1.1.185.1560_13.bmp
403,10.1.1.11.831_7,"[{""xmin"": ""113"", ""ymin"": ""96"", ""xmax"": ""165"", ""ymax"": ""175""}, {""xmin"": ""197"", ""ymin"": ""97"", ""xmax"": ""232"", ""ymax"": ""177""}, {""xmin"": ""284"", ""ymin"": ""96"", ""xmax"": ""315"", ""ymax"": ""172""}, {""xmin"": ""361"", ""ymin"": ""99"", ""xmax"": ""384"", ""ymax"": ""172""}, {""xmin"": ""428"", ""ymin"": ""98"", ""xmax"": ""474"", ""ymax"": ""175""}, {""xmin"": ""516"", ""ymin"": ""96"", ""xmax"": ""616"", ""ymax"": ""173""}, {""xmin"": ""634"", ""ymin"": ""98"", ""xmax"": ""702"", ""ymax"": ""173""}]","[{""xmin"": 103, ""ymin"": 177, ""xmax"": 713, ""ymax"": 96}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.11.831_7.bmp,final_dataset/col_masks/10.1.1.11.831_7.bmp,final_dataset/table_masks/10.1.1.11.831_7.bmp
404,10.1.1.13.2943_5,"[{""xmin"": ""473"", ""ymin"": ""323"", ""xmax"": ""506"", ""ymax"": ""428""}, {""xmin"": ""526"", ""ymin"": ""325"", ""xmax"": ""558"", ""ymax"": ""428""}, {""xmin"": ""573"", ""ymin"": ""325"", ""xmax"": ""601"", ""ymax"": ""426""}, {""xmin"": ""620"", ""ymin"": ""323"", ""xmax"": ""649"", ""ymax"": ""426""}, {""xmin"": ""668"", ""ymin"": ""326"", ""xmax"": ""695"", ""ymax"": ""427""}]","[{""xmin"": 463, ""ymin"": 429, ""xmax"": 704, ""ymax"": 325}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.13.2943_5.bmp,final_dataset/col_masks/10.1.1.13.2943_5.bmp,final_dataset/table_masks/10.1.1.13.2943_5.bmp
405,10.1.1.100.2019_5,"[{""xmin"": ""82"", ""ymin"": ""144"", ""xmax"": ""110"", ""ymax"": ""227""}, {""xmin"": ""145"", ""ymin"": ""144"", ""xmax"": ""156"", ""ymax"": ""221""}, {""xmin"": ""199"", ""ymin"": ""146"", ""xmax"": ""212"", ""ymax"": ""220""}, {""xmin"": ""251"", ""ymin"": ""146"", ""xmax"": ""268"", ""ymax"": ""221""}, {""xmin"": ""294"", ""ymin"": ""145"", ""xmax"": ""311"", ""ymax"": ""221""}, {""xmin"": ""339"", ""ymin"": ""145"", ""xmax"": ""364"", ""ymax"": ""220""}, {""xmin"": ""338"", ""ymin"": ""488"", ""xmax"": ""367"", ""ymax"": ""568""}, {""xmin"": ""294"", ""ymin"": ""488"", ""xmax"": ""310"", ""ymax"": ""563""}, {""xmin"": ""249"", ""ymin"": ""489"", ""xmax"": ""275"", ""ymax"": ""566""}, {""xmin"": ""191"", ""ymin"": ""488"", ""xmax"": ""215"", ""ymax"": ""567""}, {""xmin"": ""141"", ""ymin"": ""487"", ""xmax"": ""159"", ""ymax"": ""566""}, {""xmin"": ""82"", ""ymin"": ""489"", ""xmax"": ""115"", ""ymax"": ""569""}]","[{""xmin"": 78, ""ymin"": 219, ""xmax"": 386, ""ymax"": 143}, {""xmin"": 78, ""ymin"": 564, ""xmax"": 386, ""ymax"": 488}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.100.2019_5.bmp,final_dataset/col_masks/10.1.1.100.2019_5.bmp,final_dataset/table_masks/10.1.1.100.2019_5.bmp
406,10.1.1.179.3009_11,"[{""xmin"": ""160"", ""ymin"": ""155"", ""xmax"": ""195"", ""ymax"": ""569""}, {""xmin"": ""216"", ""ymin"": ""156"", ""xmax"": ""428"", ""ymax"": ""560""}, {""xmin"": ""464"", ""ymin"": ""157"", ""xmax"": ""495"", ""ymax"": ""564""}, {""xmin"": ""534"", ""ymin"": ""152"", ""xmax"": ""710"", ""ymax"": ""570""}]","[{""xmin"": 148, ""ymin"": 562, ""xmax"": 713, ""ymax"": 90}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.179.3009_11.bmp,final_dataset/col_masks/10.1.1.179.3009_11.bmp,final_dataset/table_masks/10.1.1.179.3009_11.bmp
407,10.1.1.7.2189_4,"[{""xmin"": ""57"", ""ymin"": ""100"", ""xmax"": ""126"", ""ymax"": ""997""}, {""xmin"": ""141"", ""ymin"": ""101"", ""xmax"": ""192"", ""ymax"": ""998""}, {""xmin"": ""206"", ""ymin"": ""101"", ""xmax"": ""251"", ""ymax"": ""995""}, {""xmin"": ""261"", ""ymin"": ""101"", ""xmax"": ""305"", ""ymax"": ""998""}, {""xmin"": ""316"", ""ymin"": ""102"", ""xmax"": ""343"", ""ymax"": ""1002""}, {""xmin"": ""354"", ""ymin"": ""101"", ""xmax"": ""393"", ""ymax"": ""1001""}, {""xmin"": ""425"", ""ymin"": ""87"", ""xmax"": ""493"", ""ymax"": ""997""}, {""xmin"": ""507"", ""ymin"": ""90"", ""xmax"": ""561"", ""ymax"": ""999""}, {""xmin"": ""578"", ""ymin"": ""89"", ""xmax"": ""620"", ""ymax"": ""1000""}, {""xmin"": ""627"", ""ymin"": ""85"", ""xmax"": ""672"", ""ymax"": ""994""}, {""xmin"": ""684"", ""ymin"": ""89"", ""xmax"": ""712"", ""ymax"": ""998""}, {""xmin"": ""723"", ""ymin"": ""87"", ""xmax"": ""759"", ""ymax"": ""1000""}]","[{""xmin"": 62, ""ymin"": 995, ""xmax"": 388, ""ymax"": 101}, {""xmin"": 428, ""ymin"": 993, ""xmax"": 754, ""ymax"": 87}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2189_4.bmp,final_dataset/col_masks/10.1.1.7.2189_4.bmp,final_dataset/table_masks/10.1.1.7.2189_4.bmp
408,10.1.1.6.2327_7,"[{""xmin"": ""110"", ""ymin"": ""400"", ""xmax"": ""182"", ""ymax"": ""609""}, {""xmin"": ""207"", ""ymin"": ""396"", ""xmax"": ""417"", ""ymax"": ""614""}, {""xmin"": ""427"", ""ymin"": ""400"", ""xmax"": ""692"", ""ymax"": ""608""}]","[{""xmin"": 109, ""ymin"": 614, ""xmax"": 695, ""ymax"": 397}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2327_7.bmp,final_dataset/col_masks/10.1.1.6.2327_7.bmp,final_dataset/table_masks/10.1.1.6.2327_7.bmp
409,10.1.1.190.1802_6,"[{""xmin"": ""70"", ""ymin"": ""405"", ""xmax"": ""280"", ""ymax"": ""686""}, {""xmin"": ""290"", ""ymin"": ""406"", ""xmax"": ""369"", ""ymax"": ""684""}, {""xmin"": ""382"", ""ymin"": ""404"", ""xmax"": ""462"", ""ymax"": ""686""}, {""xmin"": ""478"", ""ymin"": ""406"", ""xmax"": ""505"", ""ymax"": ""686""}, {""xmin"": ""480"", ""ymin"": ""767"", ""xmax"": ""506"", ""ymax"": ""890""}, {""xmin"": ""380"", ""ymin"": ""767"", ""xmax"": ""465"", ""ymax"": ""890""}, {""xmin"": ""288"", ""ymin"": ""767"", ""xmax"": ""371"", ""ymax"": ""888""}, {""xmin"": ""73"", ""ymin"": ""766"", ""xmax"": ""266"", ""ymax"": ""890""}]","[{""xmin"": 73, ""ymin"": 686, ""xmax"": 504, ""ymax"": 372}, {""xmin"": 73, ""ymin"": 935, ""xmax"": 504, ""ymax"": 732}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.190.1802_6.bmp,final_dataset/col_masks/10.1.1.190.1802_6.bmp,final_dataset/table_masks/10.1.1.190.1802_6.bmp
410,10.1.1.185.1552_16,"[{""xmin"": ""71"", ""ymin"": ""174"", ""xmax"": ""511"", ""ymax"": ""734""}, {""xmin"": ""571"", ""ymin"": ""177"", ""xmax"": ""595"", ""ymax"": ""731""}, {""xmin"": ""710"", ""ymin"": ""178"", ""xmax"": ""726"", ""ymax"": ""732""}, {""xmin"": ""770"", ""ymin"": ""172"", ""xmax"": ""951"", ""ymax"": ""737""}]","[{""xmin"": 50, ""ymin"": 722, ""xmax"": 994, ""ymax"": 177}]","{""height"": 816, ""width"": 1056}",final_dataset/images10.1.1.185.1552_16.bmp,final_dataset/col_masks/10.1.1.185.1552_16.bmp,final_dataset/table_masks/10.1.1.185.1552_16.bmp
411,10.1.1.160.563_6,"[{""xmin"": ""449"", ""ymin"": ""211"", ""xmax"": ""474"", ""ymax"": ""380""}, {""xmin"": ""493"", ""ymin"": ""224"", ""xmax"": ""510"", ""ymax"": ""384""}, {""xmin"": ""526"", ""ymin"": ""226"", ""xmax"": ""549"", ""ymax"": ""383""}, {""xmin"": ""563"", ""ymin"": ""225"", ""xmax"": ""584"", ""ymax"": ""384""}, {""xmin"": ""598"", ""ymin"": ""226"", ""xmax"": ""610"", ""ymax"": ""384""}, {""xmin"": ""625"", ""ymin"": ""224"", ""xmax"": ""644"", ""ymax"": ""384""}, {""xmin"": ""660"", ""ymin"": ""224"", ""xmax"": ""680"", ""ymax"": ""385""}, {""xmin"": ""696"", ""ymin"": ""222"", ""xmax"": ""718"", ""ymax"": ""380""}]","[{""xmin"": 442, ""ymin"": 385, ""xmax"": 725, ""ymax"": 212}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.160.563_6.bmp,final_dataset/col_masks/10.1.1.160.563_6.bmp,final_dataset/table_masks/10.1.1.160.563_6.bmp
412,10.1.1.160.546_34,"[{""xmin"": ""107"", ""ymin"": ""84"", ""xmax"": ""157"", ""ymax"": ""679""}, {""xmin"": ""171"", ""ymin"": ""85"", ""xmax"": ""219"", ""ymax"": ""678""}, {""xmin"": ""251"", ""ymin"": ""88"", ""xmax"": ""283"", ""ymax"": ""679""}, {""xmin"": ""323"", ""ymin"": ""88"", ""xmax"": ""361"", ""ymax"": ""678""}, {""xmin"": ""395"", ""ymin"": ""85"", ""xmax"": ""441"", ""ymax"": ""679""}, {""xmin"": ""471"", ""ymin"": ""87"", ""xmax"": ""510"", ""ymax"": ""678""}, {""xmin"": ""542"", ""ymin"": ""84"", ""xmax"": ""585"", ""ymax"": ""678""}, {""xmin"": ""605"", ""ymin"": ""82"", ""xmax"": ""969"", ""ymax"": ""677""}]","[{""xmin"": 95, ""ymin"": 681, ""xmax"": 969, ""ymax"": 85}]","{""height"": 816, ""width"": 1056}",final_dataset/images10.1.1.160.546_34.bmp,final_dataset/col_masks/10.1.1.160.546_34.bmp,final_dataset/table_masks/10.1.1.160.546_34.bmp
413,10.1.1.172.1002_32,"[{""xmin"": ""215"", ""ymin"": ""316"", ""xmax"": ""292"", ""ymax"": ""598""}, {""xmin"": ""319"", ""ymin"": ""319"", ""xmax"": ""378"", ""ymax"": ""599""}, {""xmin"": ""415"", ""ymin"": ""315"", ""xmax"": ""482"", ""ymax"": ""601""}, {""xmin"": ""519"", ""ymin"": ""316"", ""xmax"": ""586"", ""ymax"": ""594""}]","[{""xmin"": 205, ""ymin"": 595, ""xmax"": 610, ""ymax"": 317}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.172.1002_32.bmp,final_dataset/col_masks/10.1.1.172.1002_32.bmp,final_dataset/table_masks/10.1.1.172.1002_32.bmp
414,10.1.1.1.2067_4,"[{""xmin"": ""115"", ""ymin"": ""70"", ""xmax"": ""183"", ""ymax"": ""139""}, {""xmin"": ""199"", ""ymin"": ""70"", ""xmax"": ""378"", ""ymax"": ""137""}, {""xmin"": ""102"", ""ymin"": ""181"", ""xmax"": ""129"", ""ymax"": ""248""}, {""xmin"": ""148"", ""ymin"": ""183"", ""xmax"": ""388"", ""ymax"": ""247""}]","[{""xmin"": 116, ""ymin"": 135, ""xmax"": 376, ""ymax"": 74}, {""xmin"": 106, ""ymin"": 245, ""xmax"": 386, ""ymax"": 184}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2067_4.bmp,final_dataset/col_masks/10.1.1.1.2067_4.bmp,final_dataset/table_masks/10.1.1.1.2067_4.bmp
415,10.1.1.160.615_15,"[{""xmin"": ""122"", ""ymin"": ""182"", ""xmax"": ""201"", ""ymax"": ""858""}, {""xmin"": ""219"", ""ymin"": ""180"", ""xmax"": ""349"", ""ymax"": ""860""}, {""xmin"": ""366"", ""ymin"": ""183"", ""xmax"": ""426"", ""ymax"": ""863""}, {""xmin"": ""451"", ""ymin"": ""183"", ""xmax"": ""510"", ""ymax"": ""861""}, {""xmin"": ""533"", ""ymin"": ""182"", ""xmax"": ""657"", ""ymax"": ""864""}]","[{""xmin"": 120, ""ymin"": 861, ""xmax"": 672, ""ymax"": 178}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.615_15.bmp,final_dataset/col_masks/10.1.1.160.615_15.bmp,final_dataset/table_masks/10.1.1.160.615_15.bmp
